"Id partie","Nom du joueur","Prix moyen des citadelles achetées","Rôle préféré","Nombre de fois où il assassine","Nombre de fois où il s'est fait assassiner"
"572","AlwaysSpendPlayer","","","","0"
"572","RandomPlayer","","","","0"
"572","MattPlayer","","","","1"
"573","MattPlayer","","","","1"
"573","RandomPlayer","","","","0"
"573","ThomasPlayer","","","","1"
"573","AlwaysSpendPlayer","","","","1"
"574","RandomPlayer","","","","0"
"574","AlwaysSpendPlayer","","","","0"
"574","ThomasPlayer","","","","0"
"574","MattPlayer","","","","0"
"575","MattPlayer","","","","0"
"575","RandomPlayer","","","","1"
"575","ThomasPlayer","","","","0"
"575","AlwaysSpendPlayer","","","","1"
"576","ThomasPlayer","","","","1"
"576","RandomPlayer","","","","0"
"576","MattPlayer","","","","0"
"576","AlwaysSpendPlayer","","","","0"
"577","ThomasPlayer","","","","0"
"577","AlwaysSpendPlayer","","","","0"
"577","MattPlayer","","","","1"
"577","RandomPlayer","","","","2"
"578","ThomasPlayer","","","","1"
"578","AlwaysSpendPlayer","","","","1"
"578","RandomPlayer","","","","1"
"578","MattPlayer","","","","0"
"579","RandomPlayer","","","","0"
"579","MattPlayer","","","","1"
"579","ThomasPlayer","","","","0"
"579","AlwaysSpendPlayer","","","","0"
"580","AlwaysSpendPlayer","","","","0"
"580","ThomasPlayer","","","","0"
"580","RandomPlayer","","","","1"
"580","MattPlayer","","","","0"
"581","RandomPlayer","","","","0"
"581","MattPlayer","","","","0"
"581","ThomasPlayer","","","","0"
"581","AlwaysSpendPlayer","","","","0"
"582","AlwaysSpendPlayer","","","","0"
"582","MattPlayer","","","","0"
"582","RandomPlayer","","","","0"
"582","ThomasPlayer","","","","2"
"583","RandomPlayer","","","","0"
"583","MattPlayer","","","","1"
"583","AlwaysSpendPlayer","","","","1"
"583","ThomasPlayer","","","","0"
"584","MattPlayer","","","","0"
"584","RandomPlayer","","","","0"
"584","ThomasPlayer","","","","1"
"584","AlwaysSpendPlayer","","","","1"
"585","MattPlayer","","","","0"
"585","ThomasPlayer","","","","0"
"585","RandomPlayer","","","","1"
"585","AlwaysSpendPlayer","","","","0"
"586","RandomPlayer","","","","0"
"586","ThomasPlayer","","","","1"
"586","MattPlayer","","","","0"
"586","AlwaysSpendPlayer","","","","0"
"587","AlwaysSpendPlayer","","","","0"
"587","ThomasPlayer","","","","0"
"587","MattPlayer","","","","0"
"587","RandomPlayer","","","","1"
"588","MattPlayer","","","","0"
"588","ThomasPlayer","","","","0"
"588","AlwaysSpendPlayer","","","","0"
"588","RandomPlayer","","","","0"
"589","RandomPlayer","","","","0"
"589","AlwaysSpendPlayer","","","","0"
"589","ThomasPlayer","","","","2"
"589","MattPlayer","","","","1"
"590","MattPlayer","","","","0"
"590","RandomPlayer","","","","1"
"590","AlwaysSpendPlayer","","","","1"
"590","ThomasPlayer","","","","0"
"591","RandomPlayer","","","","0"
"591","AlwaysSpendPlayer","","","","0"
"591","MattPlayer","","","","1"
"591","ThomasPlayer","","","","0"
"592","ThomasPlayer","","","","0"
"592","RandomPlayer","","","","0"
"592","MattPlayer","","","","2"
"592","AlwaysSpendPlayer","","","","1"
"593","ThomasPlayer","","","","1"
"593","RandomPlayer","","","","1"
"593","MattPlayer","","","","0"
"593","AlwaysSpendPlayer","","","","0"
"594","AlwaysSpendPlayer","","","","0"
"594","MattPlayer","","","","0"
"594","RandomPlayer","","","","1"
"594","ThomasPlayer","","","","0"
"595","MattPlayer","","","","0"
"595","ThomasPlayer","","","","0"
"595","AlwaysSpendPlayer","","","","2"
"595","RandomPlayer","","","","1"
"596","RandomPlayer","","","","0"
"596","MattPlayer","","","","0"
"596","AlwaysSpendPlayer","","","","1"
"596","ThomasPlayer","","","","2"
"597","ThomasPlayer","","","","1"
"597","AlwaysSpendPlayer","","","","1"
"597","MattPlayer","","","","1"
"597","RandomPlayer","","","","2"
"598","RandomPlayer","","","","1"
"598","AlwaysSpendPlayer","","","","1"
"598","MattPlayer","","","","0"
"598","ThomasPlayer","","","","0"
"599","ThomasPlayer","","","","0"
"599","AlwaysSpendPlayer","","","","1"
"599","RandomPlayer","","","","1"
"599","MattPlayer","","","","0"
"600","RandomPlayer","","","","0"
"600","MattPlayer","","","","0"
"600","ThomasPlayer","","","","0"
"600","AlwaysSpendPlayer","","","","2"
"601","MattPlayer","","","","1"
"601","AlwaysSpendPlayer","","","","0"
"601","ThomasPlayer","","","","0"
"601","RandomPlayer","","","","1"
"602","RandomPlayer","","","","0"
"602","MattPlayer","","","","0"
"602","AlwaysSpendPlayer","","","","1"
"602","ThomasPlayer","","","","0"
"603","ThomasPlayer","","","","2"
"603","MattPlayer","","","","0"
"603","RandomPlayer","","","","0"
"603","AlwaysSpendPlayer","","","","1"
"604","RandomPlayer","","","","0"
"604","ThomasPlayer","","","","1"
"604","AlwaysSpendPlayer","","","","1"
"604","MattPlayer","","","","0"
"605","AlwaysSpendPlayer","","","","0"
"605","RandomPlayer","","","","0"
"605","ThomasPlayer","","","","0"
"605","MattPlayer","","","","1"
"606","AlwaysSpendPlayer","","","","1"
"606","RandomPlayer","","","","0"
"606","ThomasPlayer","","","","0"
"606","MattPlayer","","","","2"
"607","MattPlayer","","","","0"
"607","ThomasPlayer","","","","1"
"607","RandomPlayer","","","","1"
"607","AlwaysSpendPlayer","","","","2"
"608","AlwaysSpendPlayer","","","","0"
"608","RandomPlayer","","","","0"
"608","ThomasPlayer","","","","0"
"608","MattPlayer","","","","1"
"609","AlwaysSpendPlayer","","","","2"
"609","MattPlayer","","","","1"
"609","RandomPlayer","","","","1"
"609","ThomasPlayer","","","","1"
"610","MattPlayer","","","","0"
"610","ThomasPlayer","","","","0"
"610","AlwaysSpendPlayer","","","","0"
"610","RandomPlayer","","","","1"
"611","RandomPlayer","","","","0"
"611","ThomasPlayer","","","","1"
"611","MattPlayer","","","","2"
"611","AlwaysSpendPlayer","","","","0"
"612","ThomasPlayer","","","","0"
"612","RandomPlayer","","","","0"
"612","AlwaysSpendPlayer","","","","0"
"612","MattPlayer","","","","1"
"613","MattPlayer","","","","2"
"613","AlwaysSpendPlayer","","","","3"
"613","ThomasPlayer","","","","0"
"613","RandomPlayer","","","","0"
"614","AlwaysSpendPlayer","","","","0"
"614","MattPlayer","","","","0"
"614","ThomasPlayer","","","","1"
"614","RandomPlayer","","","","0"
"615","ThomasPlayer","","","","0"
"615","AlwaysSpendPlayer","","","","1"
"615","MattPlayer","","","","1"
"615","RandomPlayer","","","","0"
"616","ThomasPlayer","","","","0"
"616","MattPlayer","","","","0"
"616","RandomPlayer","","","","1"
"616","AlwaysSpendPlayer","","","","0"
"617","ThomasPlayer","","","","0"
"617","AlwaysSpendPlayer","","","","0"
"617","RandomPlayer","","","","0"
"617","MattPlayer","","","","1"
"618","MattPlayer","","","","0"
"618","RandomPlayer","","","","0"
"618","AlwaysSpendPlayer","","","","1"
"618","ThomasPlayer","","","","1"
"619","MattPlayer","","","","1"
"619","AlwaysSpendPlayer","","","","2"
"619","RandomPlayer","","","","1"
"619","ThomasPlayer","","","","1"
"620","MattPlayer","","","","0"
"620","RandomPlayer","","","","0"
"620","ThomasPlayer","","","","0"
"620","AlwaysSpendPlayer","","","","0"
"621","ThomasPlayer","","","","0"
"621","RandomPlayer","","","","0"
"621","MattPlayer","","","","1"
"621","AlwaysSpendPlayer","","","","1"
"622","ThomasPlayer","","","","0"
"622","RandomPlayer","","","","0"
"622","MattPlayer","","","","0"
"622","AlwaysSpendPlayer","","","","0"
"623","MattPlayer","","","","0"
"623","AlwaysSpendPlayer","","","","0"
"623","RandomPlayer","","","","0"
"623","ThomasPlayer","","","","0"
"624","MattPlayer","","","","0"
"624","AlwaysSpendPlayer","","","","0"
"624","ThomasPlayer","","","","0"
"624","RandomPlayer","","","","0"
"625","MattPlayer","","","","0"
"625","AlwaysSpendPlayer","","","","0"
"625","RandomPlayer","","","","0"
"625","ThomasPlayer","","","","1"
"626","ThomasPlayer","","","","0"
"626","MattPlayer","","","","0"
"626","RandomPlayer","","","","2"
"626","AlwaysSpendPlayer","","","","0"
"627","RandomPlayer","","","","2"
"627","AlwaysSpendPlayer","","","","0"
"627","MattPlayer","","","","1"
"627","ThomasPlayer","","","","2"
"628","MattPlayer","","","","0"
"628","ThomasPlayer","","","","0"
"628","RandomPlayer","","","","0"
"628","AlwaysSpendPlayer","","","","1"
"629","MattPlayer","","","","1"
"629","RandomPlayer","","","","1"
"629","ThomasPlayer","","","","1"
"629","AlwaysSpendPlayer","","","","0"
"630","ThomasPlayer","","","","0"
"630","AlwaysSpendPlayer","","","","0"
"630","MattPlayer","","","","0"
"630","RandomPlayer","","","","1"
"631","MattPlayer","","","","0"
"631","AlwaysSpendPlayer","","","","1"
"631","ThomasPlayer","","","","1"
"631","RandomPlayer","","","","0"
"632","ThomasPlayer","","","","1"
"632","RandomPlayer","","","","2"
"632","MattPlayer","","","","1"
"632","AlwaysSpendPlayer","","","","0"
"633","RandomPlayer","","","","0"
"633","MattPlayer","","","","1"
"633","AlwaysSpendPlayer","","","","2"
"633","ThomasPlayer","","","","0"
"634","AlwaysSpendPlayer","","","","0"
"634","MattPlayer","","","","1"
"634","ThomasPlayer","","","","1"
"634","RandomPlayer","","","","0"
"635","ThomasPlayer","","","","0"
"635","AlwaysSpendPlayer","","","","0"
"635","RandomPlayer","","","","0"
"635","MattPlayer","","","","0"
"636","MattPlayer","","","","0"
"636","RandomPlayer","","","","0"
"636","ThomasPlayer","","","","1"
"636","AlwaysSpendPlayer","","","","0"
"637","MattPlayer","","","","1"
"637","RandomPlayer","","","","1"
"637","ThomasPlayer","","","","1"
"637","AlwaysSpendPlayer","","","","1"
"638","RandomPlayer","","","","1"
"638","MattPlayer","","","","0"
"638","ThomasPlayer","","","","0"
"638","AlwaysSpendPlayer","","","","1"
"639","ThomasPlayer","","","","0"
"639","AlwaysSpendPlayer","","","","0"
"639","RandomPlayer","","","","0"
"639","MattPlayer","","","","0"
"640","AlwaysSpendPlayer","","","","0"
"640","RandomPlayer","","","","1"
"640","ThomasPlayer","","","","0"
"640","MattPlayer","","","","0"
"641","MattPlayer","","","","0"
"641","AlwaysSpendPlayer","","","","0"
"641","ThomasPlayer","","","","0"
"641","RandomPlayer","","","","0"
"642","AlwaysSpendPlayer","","","","1"
"642","ThomasPlayer","","","","0"
"642","RandomPlayer","","","","0"
"642","MattPlayer","","","","2"
"643","RandomPlayer","","","","1"
"643","ThomasPlayer","","","","1"
"643","AlwaysSpendPlayer","","","","0"
"643","MattPlayer","","","","0"
"644","RandomPlayer","","","","0"
"644","AlwaysSpendPlayer","","","","0"
"644","ThomasPlayer","","","","0"
"644","MattPlayer","","","","0"
"645","ThomasPlayer","","","","1"
"645","RandomPlayer","","","","1"
"645","MattPlayer","","","","0"
"645","AlwaysSpendPlayer","","","","1"
"646","ThomasPlayer","","","","2"
"646","MattPlayer","","","","2"
"646","RandomPlayer","","","","1"
"646","AlwaysSpendPlayer","","","","0"
"647","MattPlayer","","","","1"
"647","ThomasPlayer","","","","0"
"647","AlwaysSpendPlayer","","","","0"
"647","RandomPlayer","","","","0"
"648","ThomasPlayer","","","","1"
"648","AlwaysSpendPlayer","","","","0"
"648","RandomPlayer","","","","0"
"648","MattPlayer","","","","1"
"649","AlwaysSpendPlayer","","","","1"
"649","ThomasPlayer","","","","1"
"649","RandomPlayer","","","","0"
"649","MattPlayer","","","","1"
"650","RandomPlayer","","","","1"
"650","MattPlayer","","","","0"
"650","ThomasPlayer","","","","0"
"650","AlwaysSpendPlayer","","","","0"
"651","ThomasPlayer","","","","0"
"651","RandomPlayer","","","","2"
"651","MattPlayer","","","","0"
"651","AlwaysSpendPlayer","","","","2"
"652","MattPlayer","","","","0"
"652","ThomasPlayer","","","","0"
"652","AlwaysSpendPlayer","","","","1"
"652","RandomPlayer","","","","1"
"653","RandomPlayer","","","","0"
"653","ThomasPlayer","","","","0"
"653","MattPlayer","","","","0"
"653","AlwaysSpendPlayer","","","","0"
"654","MattPlayer","","","","2"
"654","ThomasPlayer","","","","0"
"654","AlwaysSpendPlayer","","","","0"
"654","RandomPlayer","","","","0"
"655","MattPlayer","","","","2"
"655","ThomasPlayer","","","","1"
"655","AlwaysSpendPlayer","","","","0"
"655","RandomPlayer","","","","0"
"656","RandomPlayer","","","","1"
"656","AlwaysSpendPlayer","","","","1"
"656","MattPlayer","","","","0"
"656","ThomasPlayer","","","","2"
"657","ThomasPlayer","","","","1"
"657","RandomPlayer","","","","2"
"657","MattPlayer","","","","0"
"657","AlwaysSpendPlayer","","","","0"
"658","ThomasPlayer","","","","0"
"658","AlwaysSpendPlayer","","","","0"
"658","MattPlayer","","","","0"
"658","RandomPlayer","","","","0"
"659","MattPlayer","","","","2"
"659","ThomasPlayer","","","","1"
"659","AlwaysSpendPlayer","","","","0"
"659","RandomPlayer","","","","2"
"660","MattPlayer","","","","1"
"660","AlwaysSpendPlayer","","","","0"
"660","RandomPlayer","","","","2"
"660","ThomasPlayer","","","","0"
"661","RandomPlayer","","","","1"
"661","AlwaysSpendPlayer","","","","0"
"661","MattPlayer","","","","0"
"661","ThomasPlayer","","","","0"
"662","RandomPlayer","","","","0"
"662","AlwaysSpendPlayer","","","","0"
"662","ThomasPlayer","","","","0"
"662","MattPlayer","","","","1"
"663","MattPlayer","","","","1"
"663","AlwaysSpendPlayer","","","","1"
"663","ThomasPlayer","","","","0"
"663","RandomPlayer","","","","0"
"664","RandomPlayer","","","","1"
"664","MattPlayer","","","","2"
"664","ThomasPlayer","","","","1"
"664","AlwaysSpendPlayer","","","","0"
"665","AlwaysSpendPlayer","","","","1"
"665","ThomasPlayer","","","","1"
"665","RandomPlayer","","","","1"
"665","MattPlayer","","","","2"
"666","AlwaysSpendPlayer","","","","1"
"666","RandomPlayer","","","","1"
"666","MattPlayer","","","","1"
"666","ThomasPlayer","","","","0"
"667","ThomasPlayer","","","","0"
"667","MattPlayer","","","","0"
"667","AlwaysSpendPlayer","","","","2"
"667","RandomPlayer","","","","0"
"668","MattPlayer","","","","0"
"668","ThomasPlayer","","","","0"
"668","AlwaysSpendPlayer","","","","0"
"668","RandomPlayer","","","","0"
"669","AlwaysSpendPlayer","","","","1"
"669","ThomasPlayer","","","","0"
"669","RandomPlayer","","","","0"
"669","MattPlayer","","","","0"
"670","ThomasPlayer","","","","1"
"670","AlwaysSpendPlayer","","","","1"
"670","RandomPlayer","","","","1"
"670","MattPlayer","","","","0"
"671","ThomasPlayer","","","","1"
"671","AlwaysSpendPlayer","","","","0"
"671","RandomPlayer","","","","1"
"671","MattPlayer","","","","0"
"672","MattPlayer","","","","2"
"672","AlwaysSpendPlayer","","","","1"
"672","ThomasPlayer","","","","1"
"672","RandomPlayer","","","","0"
"673","AlwaysSpendPlayer","","","","0"
"673","RandomPlayer","","","","1"
"673","ThomasPlayer","","","","0"
"673","MattPlayer","","","","0"
"674","RandomPlayer","","","","0"
"674","AlwaysSpendPlayer","","","","1"
"674","ThomasPlayer","","","","1"
"674","MattPlayer","","","","1"
"675","ThomasPlayer","","","","0"
"675","MattPlayer","","","","0"
"675","AlwaysSpendPlayer","","","","0"
"675","RandomPlayer","","","","0"
"676","RandomPlayer","","","","2"
"676","ThomasPlayer","","","","0"
"676","MattPlayer","","","","0"
"676","AlwaysSpendPlayer","","","","0"
"677","MattPlayer","","","","0"
"677","ThomasPlayer","","","","2"
"677","AlwaysSpendPlayer","","","","0"
"677","RandomPlayer","","","","0"
"678","ThomasPlayer","","","","2"
"678","MattPlayer","","","","0"
"678","RandomPlayer","","","","0"
"678","AlwaysSpendPlayer","","","","0"
"679","ThomasPlayer","","","","0"
"679","MattPlayer","","","","0"
"679","RandomPlayer","","","","0"
"679","AlwaysSpendPlayer","","","","0"
"680","ThomasPlayer","","","","0"
"680","AlwaysSpendPlayer","","","","0"
"680","RandomPlayer","","","","1"
"680","MattPlayer","","","","0"
"681","MattPlayer","","","","0"
"681","ThomasPlayer","","","","0"
"681","AlwaysSpendPlayer","","","","0"
"681","RandomPlayer","","","","0"
"682","MattPlayer","","","","0"
"682","RandomPlayer","","","","0"
"682","ThomasPlayer","","","","0"
"682","AlwaysSpendPlayer","","","","0"
"683","AlwaysSpendPlayer","","","","1"
"683","ThomasPlayer","","","","2"
"683","RandomPlayer","","","","0"
"683","MattPlayer","","","","1"
"684","MattPlayer","","","","2"
"684","RandomPlayer","","","","1"
"684","AlwaysSpendPlayer","","","","0"
"684","ThomasPlayer","","","","0"
"685","RandomPlayer","","","","1"
"685","ThomasPlayer","","","","0"
"685","MattPlayer","","","","0"
"685","AlwaysSpendPlayer","","","","0"
"686","ThomasPlayer","","","","2"
"686","AlwaysSpendPlayer","","","","2"
"686","RandomPlayer","","","","0"
"686","MattPlayer","","","","0"
"687","ThomasPlayer","","","","0"
"687","MattPlayer","","","","2"
"687","RandomPlayer","","","","0"
"687","AlwaysSpendPlayer","","","","1"
"688","RandomPlayer","","","","0"
"688","ThomasPlayer","","","","0"
"688","AlwaysSpendPlayer","","","","0"
"688","MattPlayer","","","","0"
"689","ThomasPlayer","","","","0"
"689","MattPlayer","","","","1"
"689","RandomPlayer","","","","0"
"689","AlwaysSpendPlayer","","","","0"
"690","ThomasPlayer","","","","1"
"690","MattPlayer","","","","1"
"690","RandomPlayer","","","","1"
"690","AlwaysSpendPlayer","","","","2"
"691","AlwaysSpendPlayer","","","","0"
"691","MattPlayer","","","","1"
"691","ThomasPlayer","","","","0"
"691","RandomPlayer","","","","1"
"692","RandomPlayer","","","","0"
"692","MattPlayer","","","","0"
"692","ThomasPlayer","","","","0"
"692","AlwaysSpendPlayer","","","","0"
"693","ThomasPlayer","","","","1"
"693","MattPlayer","","","","0"
"693","AlwaysSpendPlayer","","","","0"
"693","RandomPlayer","","","","1"
"694","ThomasPlayer","","","","0"
"694","AlwaysSpendPlayer","","","","1"
"694","MattPlayer","","","","0"
"694","RandomPlayer","","","","0"
"695","RandomPlayer","","","","0"
"695","MattPlayer","","","","2"
"695","ThomasPlayer","","","","0"
"695","AlwaysSpendPlayer","","","","2"
"696","ThomasPlayer","","","","1"
"696","AlwaysSpendPlayer","","","","0"
"696","MattPlayer","","","","0"
"696","RandomPlayer","","","","1"
"697","MattPlayer","","","","1"
"697","AlwaysSpendPlayer","","","","0"
"697","RandomPlayer","","","","0"
"697","ThomasPlayer","","","","1"
"698","ThomasPlayer","","","","0"
"698","AlwaysSpendPlayer","","","","0"
"698","MattPlayer","","","","0"
"698","RandomPlayer","","","","0"
"699","MattPlayer","","","","0"
"699","RandomPlayer","","","","0"
"699","ThomasPlayer","","","","0"
"699","AlwaysSpendPlayer","","","","1"
"700","AlwaysSpendPlayer","","","","1"
"700","RandomPlayer","","","","0"
"700","MattPlayer","","","","1"
"700","ThomasPlayer","","","","0"
"701","MattPlayer","","","","0"
"701","RandomPlayer","","","","0"
"701","AlwaysSpendPlayer","","","","0"
"701","ThomasPlayer","","","","2"
"702","ThomasPlayer","","","","2"
"702","RandomPlayer","","","","1"
"702","MattPlayer","","","","1"
"702","AlwaysSpendPlayer","","","","0"
"703","RandomPlayer","","","","1"
"703","MattPlayer","","","","0"
"703","ThomasPlayer","","","","0"
"703","AlwaysSpendPlayer","","","","0"
"704","ThomasPlayer","","","","1"
"704","RandomPlayer","","","","0"
"704","MattPlayer","","","","1"
"704","AlwaysSpendPlayer","","","","0"
"705","ThomasPlayer","","","","1"
"705","RandomPlayer","","","","1"
"705","MattPlayer","","","","1"
"705","AlwaysSpendPlayer","","","","1"
"706","AlwaysSpendPlayer","","","","2"
"706","MattPlayer","","","","0"
"706","RandomPlayer","","","","1"
"706","ThomasPlayer","","","","0"
"707","ThomasPlayer","","","","0"
"707","RandomPlayer","","","","0"
"707","MattPlayer","","","","0"
"707","AlwaysSpendPlayer","","","","1"
"708","AlwaysSpendPlayer","","","","0"
"708","MattPlayer","","","","0"
"708","RandomPlayer","","","","1"
"708","ThomasPlayer","","","","1"
"709","ThomasPlayer","","","","0"
"709","MattPlayer","","","","0"
"709","RandomPlayer","","","","0"
"709","AlwaysSpendPlayer","","","","1"
"710","ThomasPlayer","","","","2"
"710","RandomPlayer","","","","0"
"710","AlwaysSpendPlayer","","","","0"
"710","MattPlayer","","","","1"
"711","AlwaysSpendPlayer","","","","0"
"711","RandomPlayer","","","","2"
"711","ThomasPlayer","","","","0"
"711","MattPlayer","","","","1"
"712","AlwaysSpendPlayer","","","","0"
"712","MattPlayer","","","","1"
"712","RandomPlayer","","","","1"
"712","ThomasPlayer","","","","0"
"713","MattPlayer","","","","0"
"713","ThomasPlayer","","","","0"
"713","RandomPlayer","","","","1"
"713","AlwaysSpendPlayer","","","","0"
"714","MattPlayer","","","","0"
"714","RandomPlayer","","","","0"
"714","AlwaysSpendPlayer","","","","0"
"714","ThomasPlayer","","","","0"
"715","ThomasPlayer","","","","0"
"715","MattPlayer","","","","0"
"715","RandomPlayer","","","","0"
"715","AlwaysSpendPlayer","","","","0"
"716","MattPlayer","","","","0"
"716","RandomPlayer","","","","0"
"716","AlwaysSpendPlayer","","","","1"
"716","ThomasPlayer","","","","1"
"717","AlwaysSpendPlayer","","","","0"
"717","RandomPlayer","","","","1"
"717","ThomasPlayer","","","","1"
"717","MattPlayer","","","","1"
"718","MattPlayer","","","","1"
"718","RandomPlayer","","","","0"
"718","AlwaysSpendPlayer","","","","0"
"718","ThomasPlayer","","","","0"
"719","ThomasPlayer","","","","1"
"719","RandomPlayer","","","","0"
"719","AlwaysSpendPlayer","","","","0"
"719","MattPlayer","","","","0"
"720","ThomasPlayer","","","","1"
"720","MattPlayer","","","","0"
"720","AlwaysSpendPlayer","","","","0"
"720","RandomPlayer","","","","1"
"721","ThomasPlayer","","","","0"
"721","AlwaysSpendPlayer","","","","1"
"721","RandomPlayer","","","","2"
"721","MattPlayer","","","","0"
"722","ThomasPlayer","","","","1"
"722","MattPlayer","","","","0"
"722","RandomPlayer","","","","3"
"722","AlwaysSpendPlayer","","","","0"
"723","ThomasPlayer","","","","0"
"723","RandomPlayer","","","","0"
"723","MattPlayer","","","","0"
"723","AlwaysSpendPlayer","","","","1"
"724","MattPlayer","","","","0"
"724","ThomasPlayer","","","","2"
"724","RandomPlayer","","","","1"
"724","AlwaysSpendPlayer","","","","0"
"725","MattPlayer","","","","3"
"725","AlwaysSpendPlayer","","","","0"
"725","RandomPlayer","","","","0"
"725","ThomasPlayer","","","","1"
"726","ThomasPlayer","","","","0"
"726","RandomPlayer","","","","0"
"726","MattPlayer","","","","0"
"726","AlwaysSpendPlayer","","","","0"
"727","ThomasPlayer","","","","1"
"727","MattPlayer","","","","1"
"727","RandomPlayer","","","","1"
"727","AlwaysSpendPlayer","","","","1"
"728","ThomasPlayer","","","","1"
"728","AlwaysSpendPlayer","","","","0"
"728","RandomPlayer","","","","1"
"728","MattPlayer","","","","0"
"729","MattPlayer","","","","0"
"729","ThomasPlayer","","","","0"
"729","AlwaysSpendPlayer","","","","0"
"729","RandomPlayer","","","","0"
"730","ThomasPlayer","","","","0"
"730","AlwaysSpendPlayer","","","","0"
"730","RandomPlayer","","","","0"
"730","MattPlayer","","","","1"
"731","AlwaysSpendPlayer","","","","0"
"731","ThomasPlayer","","","","1"
"731","RandomPlayer","","","","0"
"731","MattPlayer","","","","0"
"732","AlwaysSpendPlayer","","","","0"
"732","ThomasPlayer","","","","2"
"732","RandomPlayer","","","","1"
"732","MattPlayer","","","","0"
"733","ThomasPlayer","","","","0"
"733","RandomPlayer","","","","1"
"733","AlwaysSpendPlayer","","","","1"
"733","MattPlayer","","","","0"
"734","MattPlayer","","","","0"
"734","RandomPlayer","","","","2"
"734","ThomasPlayer","","","","0"
"734","AlwaysSpendPlayer","","","","0"
"735","ThomasPlayer","","","","0"
"735","MattPlayer","","","","1"
"735","RandomPlayer","","","","0"
"735","AlwaysSpendPlayer","","","","0"
"736","RandomPlayer","","","","0"
"736","AlwaysSpendPlayer","","","","0"
"736","ThomasPlayer","","","","2"
"736","MattPlayer","","","","0"
"737","ThomasPlayer","","","","0"
"737","AlwaysSpendPlayer","","","","0"
"737","RandomPlayer","","","","0"
"737","MattPlayer","","","","0"
"738","RandomPlayer","","","","1"
"738","MattPlayer","","","","0"
"738","ThomasPlayer","","","","1"
"738","AlwaysSpendPlayer","","","","0"
"739","MattPlayer","","","","1"
"739","AlwaysSpendPlayer","","","","1"
"739","ThomasPlayer","","","","0"
"739","RandomPlayer","","","","0"
"740","AlwaysSpendPlayer","","","","1"
"740","MattPlayer","","","","0"
"740","RandomPlayer","","","","0"
"740","ThomasPlayer","","","","0"
"741","MattPlayer","","","","0"
"741","RandomPlayer","","","","0"
"741","ThomasPlayer","","","","1"
"741","AlwaysSpendPlayer","","","","0"
"742","ThomasPlayer","","","","1"
"742","MattPlayer","","","","0"
"742","AlwaysSpendPlayer","","","","0"
"742","RandomPlayer","","","","0"
"743","RandomPlayer","","","","0"
"743","MattPlayer","","","","1"
"743","ThomasPlayer","","","","0"
"743","AlwaysSpendPlayer","","","","0"
"744","RandomPlayer","","","","1"
"744","ThomasPlayer","","","","2"
"744","MattPlayer","","","","0"
"744","AlwaysSpendPlayer","","","","1"
"745","RandomPlayer","","","","0"
"745","ThomasPlayer","","","","0"
"745","MattPlayer","","","","1"
"745","AlwaysSpendPlayer","","","","0"
"746","MattPlayer","","","","1"
"746","AlwaysSpendPlayer","","","","1"
"746","RandomPlayer","","","","0"
"746","ThomasPlayer","","","","0"
"747","AlwaysSpendPlayer","","","","0"
"747","MattPlayer","","","","1"
"747","RandomPlayer","","","","0"
"747","ThomasPlayer","","","","2"
"748","RandomPlayer","","","","0"
"748","AlwaysSpendPlayer","","","","0"
"748","MattPlayer","","","","0"
"748","ThomasPlayer","","","","2"
"749","RandomPlayer","","","","1"
"749","AlwaysSpendPlayer","","","","0"
"749","MattPlayer","","","","2"
"749","ThomasPlayer","","","","2"
"750","RandomPlayer","","","","0"
"750","ThomasPlayer","","","","2"
"750","AlwaysSpendPlayer","","","","0"
"750","MattPlayer","","","","0"
"751","MattPlayer","","","","1"
"751","AlwaysSpendPlayer","","","","2"
"751","RandomPlayer","","","","1"
"751","ThomasPlayer","","","","1"
"752","AlwaysSpendPlayer","","","","0"
"752","MattPlayer","","","","0"
"752","ThomasPlayer","","","","1"
"752","RandomPlayer","","","","0"
"753","ThomasPlayer","","","","0"
"753","AlwaysSpendPlayer","","","","2"
"753","RandomPlayer","","","","0"
"753","MattPlayer","","","","0"
"754","MattPlayer","","","","0"
"754","AlwaysSpendPlayer","","","","1"
"754","ThomasPlayer","","","","0"
"754","RandomPlayer","","","","1"
"755","ThomasPlayer","","","","2"
"755","MattPlayer","","","","0"
"755","AlwaysSpendPlayer","","","","0"
"755","RandomPlayer","","","","0"
"756","ThomasPlayer","","","","0"
"756","RandomPlayer","","","","1"
"756","MattPlayer","","","","1"
"756","AlwaysSpendPlayer","","","","1"
"757","ThomasPlayer","","","","1"
"757","MattPlayer","","","","0"
"757","AlwaysSpendPlayer","","","","1"
"757","RandomPlayer","","","","0"
"758","ThomasPlayer","","","","2"
"758","MattPlayer","","","","3"
"758","RandomPlayer","","","","0"
"758","AlwaysSpendPlayer","","","","0"
"759","AlwaysSpendPlayer","","","","1"
"759","ThomasPlayer","","","","2"
"759","RandomPlayer","","","","0"
"759","MattPlayer","","","","0"
"760","AlwaysSpendPlayer","","","","1"
"760","MattPlayer","","","","0"
"760","RandomPlayer","","","","0"
"760","ThomasPlayer","","","","0"
"761","RandomPlayer","","","","0"
"761","MattPlayer","","","","0"
"761","ThomasPlayer","","","","0"
"761","AlwaysSpendPlayer","","","","1"
"762","AlwaysSpendPlayer","","","","0"
"762","RandomPlayer","","","","0"
"762","ThomasPlayer","","","","0"
"762","MattPlayer","","","","0"
